Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit
8666,21-02-2026,C446,Phone,Electronics,Mumbai,2,103718,11516
8667,20-02-2026,C364,Bookshelf,Furniture,Hyderabad,4,28128,6638
8668,5/8/2026,C438,Desk,Furniture,Delhi,6,134502,31761
8669,6/3/2026,C003,Bookshelf,Furniture,Pune,4,68572,7351
8670,4/7/2026,C369,Bookshelf,Furniture,Chennai,5,77675,11455
8671,3/6/2026,C327,Keyboard,Electronics,Delhi,5,19000,2367
8672,21-05-2026,C652,Backpack,Apparel,Kolkata,2,9652,1665
8673,8/1/2026,C367,Camera,Electronics,Kolkata,2,156186,14962
8674,3/2/2026,C203,Chair,Furniture,Hyderabad,4,41240,3979
8675,2/4/2026,C577,Shoes,Apparel,Jaipur,2,21896,4713
8676,25-03-2026,C069,Backpack,Apparel,Chennai,6,10542,2156
8677,4/7/2026,C192,Tablet,Electronics,Pune,3,71727,11602
8678,18-07-2026,C663,Smartwatch,Electronics,Chennai,7,18389,4257
8679,12/3/2026,C494,Bookshelf,Furniture,Mumbai,6,44664,7203
8680,23-01-2026,C180,Camera,Electronics,Jaipur,1,106955,17210
8681,19-06-2026,C595,Vacuum Cleaner,Home,Kolkata,1,19261,2677
8682,4/6/2026,C136,Headphones,Electronics,Lucknow,4,12088,1267
8683,10/8/2026,C077,Tablet,Electronics,Chennai,7,276199,39038
8684,19-05-2026,C686,Mouse,Electronics,Mumbai,6,3792,602
8685,2/1/2026,C653,Shoes,Apparel,Pune,1,8803,1777
8686,14-02-2026,C024,Air Purifier,Home,Kolkata,4,83740,9580
8687,22-01-2026,C427,Sofa,Furniture,Ahmedabad,4,214864,31965
8688,25-01-2026,C437,Smartwatch,Electronics,Pune,6,53088,9056
8689,9/3/2026,C203,Jeans,Apparel,Ahmedabad,7,37100,5737
8690,27-04-2026,C096,Desk,Furniture,Lucknow,3,21054,3848
8691,3/7/2026,C003,Headphones,Electronics,Lucknow,5,28450,3399
8692,17-07-2026,C668,Bookshelf,Furniture,Kolkata,2,15810,3309
8693,19-07-2026,C551,Bookshelf,Furniture,Hyderabad,3,46062,5563
8694,18-03-2026,C493,Keyboard,Electronics,Jaipur,5,21475,4218
8695,8/3/2026,C719,Phone,Electronics,Lucknow,4,51760,5354
8696,7/4/2026,C646,Shoes,Apparel,Hyderabad,6,23298,2924
8697,6/2/2026,C239,Sofa,Furniture,Chennai,6,451674,65682
8698,21-08-2026,C670,Makeup Kit,Beauty,Mumbai,3,16116,2321
8699,23-05-2026,C187,Smartwatch,Electronics,Hyderabad,4,99896,17138
8700,14-03-2026,C042,Sofa,Furniture,Ahmedabad,1,51490,4518
8701,17-03-2026,C700,Backpack,Apparel,Jaipur,6,9120,₹1929
8702,29-04-2026,C770,Makeup Kit,Beauty,Bangalore,4,22628,4197
8703,28-06-2026,C119,Smartwatch,Electronics,Kolkata,1,21705,3038
8704,5/2/2026,C823,Monitor,Electronics,Hyderabad,4,161168,15423
8705,30-05-2026,C085,Shoes,Apparel,Pune,6,71268,8116
8706,10/3/2026,C440,Air Purifier,Home,Mumbai,4,120008,22040
8707,16-06-2026,C628,Keyboard,Electronics,Hyderabad,6,26322,4556
8708,16-07-2026,C299,Tablet,Electronics,Mumbai,6,289662,31358
8709,8/8/2026,C479,Sofa,Furniture,Jaipur,5,289145,65069
8710,11/6/2026,C398,Bookshelf,Furniture,Pune,4,71880,16025
8711,21-04-2026,C674,Mouse,Electronics,Mumbai,4,3964,522
8712,23-07-2026,C666,Smartwatch,Electronics,Chennai,4,15456,3518
8713,2/8/2026,C299,Desk,Furniture,Pune,7,160328,15577
8714,14-01-2026,C809,Shoes,Apparel,Ahmedabad,2,13124,1577
8715,20-07-2026,C394,Chair,Furniture,Bangalore,7,20853,4535
8716,15-05-2026,C357,Sofa,Furniture,Lucknow,2,136876,27116
8717,2/3/2026,C421,Sofa,Furniture,Lucknow,3,250905,23399
8718,23-05-2026,C721,Mouse,Electronics,Jaipur,5,21665,4583
8719,22-06-2026,C148,Keyboard,Electronics,Ahmedabad,6,35214,8385
8720,4/3/2026,C630,Laptop,Electronics,Jaipur,2,186406,32127
8721,21-06-2026,C106,Smartwatch,Electronics,Chennai,3,47430,11139
8722,24-04-2026,C208,Shoes,Apparel,Chennai,3,8526,769
8723,13-06-2026,C808,Sofa,Furniture,Pune,3,157329,20851
8724,16-05-2026,C242,Headphones,Electronics,Chennai,5,15770,1944
8725,26-03-2026,C740,Vacuum Cleaner,Home,Lucknow,6,70110,5907
8726,11/1/2026,C642,MAKEUP KIT,Beauty,Lucknow,1,5993,814
8727,31-07-2026,C865,Backpack,Apparel,Pune,5,23580,3368
8728,3/6/2026,C779,Jeans,Apparel,Ahmedabad,3,14373,1418
8729,5/8/2026,C674,Smartwatch,Electronics,Ahmedabad,7,203651,17523
8730,5/3/2026,C040,Phone,Electronics,Ahmedabad,6,399984,83754
8731,8/5/2026,C654,Tablet,Electronics,Lucknow,4,81340,9598
8732,15-01-2026,C653,Camera,Electronics,Lucknow,6,250686,25692
8733,8/1/2026,C810,Jeans,Apparel,Hyderabad,6,28134,2484
8734,11/7/2026,C728,Desk,Furniture,Delhi,3,56841,8512
8735,10/2/2026,C781,Tablet,Electronics,Jaipur,7,142807,19756
8736,21-01-2026,C520,Phone,ELECTRONICS,Hyderabad,4,140504,11849 INR
8737,21-05-2026,C846,Makeup Kit,Beauty,Pune,5,25100,2610
8738,21-03-2026,C594,Mouse,Electronics,Mumbai,6,5856,1306
8739,6/2/2026,C222,Phone,Electronics,Bangalore,1,66288,8137
8740,10/6/2026,C795,Laptop,Electronics,Hyderabad,2,154006,30532
8741,15-01-2026,C575,Shoes,Apparel,Bangalore,6,61092,12086
8742,8/1/2026,C060,Phone,Electronics,Kolkata,2,32022,4308
8743,29-04-2026,C168,Tablet,Electronics,Chennai,1,28548,5671
8744,24-02-2026,C030,Desk,Furniture,Kolkata,4,91560,10001
8745,11/6/2026,C837,Vacuum Cleaner,Home,Jaipur,4,47136,7217
8746,19-05-2026,C085,Laptop,Electronics,Chennai,1,60648,6207
8747,12/2/2026,C304,Mouse,Electronics,Ahmedabad,1,1929,233
8748,13-07-2026,C695,Camera,Electronics,bangalore,7,656264,78669
8749,7/3/2026,C400,Tablet,Electronics,Pune,3,131088,15733
8750,30-07-2026,c129,Desk,Furniture,Pune,5,78890,10510
8751,30-05-2026,C657,Monitor,Electronics,Delhi,3,117603,23481
8752,26-07-2026,C637,Sofa,Furniture,Bangalore,3,85842,16740
8753,3/7/2026,C350,Laptop,Electronics,Lucknow,5,346325,73694
8754,19-05-2026,C714,Jeans,Apparel,Delhi,2,11392,1321
8755,28-04-2026,C630,Air Purifier,Home,Jaipur,7,190876,26509
8756,10/5/2026,C723,Laptop,Electronics,Lucknow,5,228580,50576
8757,7/5/2026,C659,Desk,Furniture,Kolkata,2,18370,2773
8758,30-06-2026,C443,Vacuum Cleaner,Home,Chennai,7,114702,20563
8759,17-03-2026,C404,Printer,electronics,Bangalore,5,70705,5924
8760,9/4/2026,C892,Desk,Furniture,Pune,2,19914,4411
8761,17-03-2026,C011,Shoes,Apparel,Jaipur,7,35014,5068
8762,31-07-2026,C480,Phone,Electronics,Jaipur,4,254100,33994
8763,13-07-2026,C243,Makeup Kit,Beauty,Delhi,4,9176,1576
8764,30-01-2026,C781,Headphones,Electronics,Pune,5,10515,2155
8765,10/6/2026,C406,Backpack,Apparel,Kolkata,1,4975,758
8766,3/7/2026,C436,Bookshelf,Furniture,Mumbai,7,116032,17004
8767,8/3/2026,C687,Mouse,Electronics,jaipur,4,15040,2622
8768,30-07-2026,C246,Air Purifier,Home,Mumbai,5,150895,34147
8769,5/3/2026,C498,Backpack,Apparel,Hyderabad,6,31770,6044
8770,20-05-2026,C563,Headphones,Electronics,Kolkata,5,38495,9226
8771,3/7/2026,C824,Keyboard,Electronics,Hyderabad,7,24976,4077
8772,5/3/2026,C877,Phone,Electronics,Lucknow,4,210548,44218
8773,10/6/2026,,Keyboard,Electronics,Jaipur,6,21186,1980
8774,22-05-2026,C292,Jeans,Apparel,Ahmedabad,5,10465,1848
8775,23-01-2026,C325,Smartwatch,Electronics,Bangalore,1,12722,1752
8776,10/6/2026,C281,Desk,Furniture,Bangalore,6,106494,12097
8777,26-06-2026,C504,Bookshelf,Furniture,Pune,2,20602,1859
8778,8/7/2026,C068,Jeans,Apparel,Bangalore,7,27181,5792
8779,17-08-2026,C756,Headphones,Electronics,Lucknow,5,26560,2258
8780,15-05-2026,C228,Printer,Electronics,Kolkata,6,133410,13274
8781,3/4/2026,C634,Keyboard,Electronics,Lucknow,4,20340,4199
8782,26-02-2026,C729,Camera,Electronics,Chennai,1,27778,2315
8783,1/7/2026,C141,Desk,Furniture,Ahmedabad,1,12053,1832
8784,25-01-2026,C323,Vacuum Cleaner,Home,Jaipur,5,36865,6418
8785,8/6/2026,C814,Desk,Furniture,Ahmedabad,3,35751,4227
8786,12/4/2026,C600,Phone,Electronics,Hyderabad,4,85000,12809
8787,6/2/2026,C868,Mouse,Electronics,Mumbai,1,2052,174
8788,15-03-2026,C552,Tablet,Electronics,Jaipur,7,91763,11682
8789,30-05-2026,C227,Printer,,Delhi,4,91788,13151
8790,21-06-2026,C584,Laptop,Electronics,Kolkata,5,279690,47611
8791,9/1/2026,C714,Mouse,Electronics,Mumbai,7,11228,2207
8792,20-08-2026,C167,Keyboard,Electronics,Pune,7,12558,1793
8793,27-04-2026,C740,Air Purifier,Home,Kolkata,5,154090,28468
8794,2/8/2026,C625,Smartwatch,Electronics,Lucknow,3,74280,14333
8795,28-06-2026,C330,Makeup Kit,Beauty,Bangalore,7,32466,4022
8796,23-06-2026,C796,Laptop,Electronics,Pune,3,194184,44820
8797,17-05-2026,C358,Printer,Electronics,Bangalore,5,149795,24891
8798,12/7/2026,C257,Monitor,Electronics,Hyderabad,2,75684,9976
8799,17-01-2026,C511,Vacuum Cleaner,Home,Chennai,2,27280,4934
8800,12/3/2026,C472,Shoes,Apparel,Lucknow,1,9983,1499
8801,6/1/2026,C084,Camera,Electronics,Mumbai,3,141063,17901
8802,29-04-2026,C426,Sofa,Furniture,Ahmedabad,1,56924,5180
8803,24-08-2026,C896,Monitor,Electronics,Hyderabad,6,236712,43894
8804,1/3/2026,C220,Laptop,Electronics,Kolkata,6,285174,44226
8805,27-05-2026,C397,Air Purifier,Home,Kolkata,7,166565,27526
8806,24-01-2026,C395,Mouse,Electronics,Jaipur,4,10828,2367
8807,27-06-2026,C391,Keyboard,Electronics,Kolkata,5,13865,1365
8808,8/2/2026,C186,Desk,Furniture,Jaipur,6,93444,12781
8809,21-04-2026,C884,Shoes,apparel,Jaipur,5,17990,1539
8810,3/4/2026,C079,Makeup Kit,Beauty,Delhi,6,32292,4919
8811,27-06-2026,C865,Printer,Electronics,Chennai,6,49050,6390
8812,21-01-2026,C864,Makeup Kit,Beauty,Ahmedabad,2,3840,314
8813,2/6/2026,C281,Headphones,Electronics,Mumbai,1,8134,1521
8814,10/1/2026,C394,Jeans,Apparel,Chennai,1,4856,778
8815,12/2/2026,C871,Tablet,Electronics,Chennai,4,179860,39745
8816,12/6/2026,C598,Shoes,Apparel,Delhi,7,82124,11745
8817,1/3/2026,C332,Printer,Electronics,Lucknow,1,13922,1773
8818,10/1/2026,C129,Printer,Electronics,Lucknow,4,24544,2209
8819,4/1/2026,C633,Jeans,Apparel,Pune,1,4824,1064
8820,22-07-2026,C574,Chair,Furniture,Delhi,6,68298,13844
8821,18-08-2026,C810,Bookshelf,Furniture,Kolkata,7,43827,₹6745
8822,29-06-2026,C806,Keyboard,Electronics,Jaipur,3,15606,1841
8823,11/2/2026,C790,Bookshelf,Furniture,Chennai,5,64025,9104
8824,10/2/2026,C365,Desk,Furniture,Kolkata,4,80140,7295
8825,21-07-2026,C835,Laptop,Electronics,Lucknow,5,301815,40524
8826,17-02-2026,C572,Chair,Furniture,Bangalore,5,20485,1650
8827,24-07-2026,C645,Tablet,Electronics,Kolkata,1,25904,3656
8828,26-03-2026,C579,Headphones,Electronics,Bangalore,1,6654,1442
8829,10/5/2026,C422,Monitor,Electronics,Chennai,7,157934,29928
8830,14-01-2026,C156,Air Purifier,Home,Bangalore,7,230419,46256
8831,8/1/2026,C625,Camera,,Kolkata,4,256820,20841
8832,11/2/2026,C506,Jeans,Apparel,Mumbai,7,26355,5823
8833,6/6/2026,C685,Chair,Furniture,Ahmedabad,2,8930,1735
8834,17-01-2026,C748,Air Purifier,Home,Bangalore,2,18940,2479
8835,5/6/2026,C464,smart watch,Electronics,Lucknow,5,113225,25857
8836,3/5/2026,C145,Bookshelf,Furniture,Delhi,2,35750,8462
8837,30-03-2026,C189,Jeans,Apparel,Kolkata,3,8034,969
8838,5/4/2026,C003,Laptop,Electronics,Chennai,1,87322,8250
8839,8/5/2026,C847,Bookshelf,Furniture,Mumbai,6,80718,17092
8840,9/3/2026,C490,Tablet,Electronics,Jaipur,7,167937,19749
8841,3/1/2026,C432,Bookshelf,Furniture,Ahmedabad,5,89455,9299
8842,7/7/2026,C737,Bookshelf,Furniture,Hyderabad,1,13945,3219
8843,1/5/2026,C240,Shoes,Apparel,Jaipur,7,42840,6903
8844,24-03-2026,C105,smart watch,Electronics,Mumbai,7,133819,26801
8845,10/2/2026,C264,Desk,Furniture,Hyderabad,2,21032,3702
8846,26-03-2026,C490,makeup kit,Beauty,Delhi,3,10899,1940
8847,29-01-2026,C615,Makeup Kit,Beauty,Lucknow,3,8172,1551
8848,18-05-2026,C256,Phone,Electronics,Bangalore,4,211196,25147
8849,9/4/2026,C543,Monitor,Electronics,Pune,-1,176106,30188
8850,18-01-2026,C545,Monitor,Electronics,Delhi,5,207340,17324
8851,26-05-2026,C898,Chair,Furniture,Hyderabad,7,68789,8927
8852,29-05-2026,C177,Tablet,Electronics,Pune,3,147756,16788
8853,10/6/2026,C454,Printer,Electronics,Bangalore,5,71150,7191
8854,12/3/2026,C289,Phone,Electronics,Jaipur,5,363790,40998
8855,8/7/2026,C794,Monitor,Electronics,Jaipur,5,92525,21238
8856,13-01-2026,C563,Backpack,Apparel,Kolkata,1,2398,400
8857,3/6/2026,C410,Mouse,Electronics,Mumbai,5,2035,245
8858,15-07-2026,C883,Desk,Furniture,Mumbai,7,109214,11502
8859,20-04-2026,C513,Mouse,Electronics,Kolkata,7,10885,2432
8860,24-07-2026,C780,Laptop,Electronics,Chennai,2,173682,33912
8861,26-05-2026,C229,Air Purifier,Home,Chennai,3,30954,6831
8862,15-07-2026,C808,Shoes,Apparel,Kolkata,1,10034,2291
8863,2/8/2026,C748,Tablet,Electronics,Delhi,7,184611,41471
8864,11/8/2026,C824,Vacuum Cleaner,Home,Pune,3,42063,6021
8865,24-07-2026,C492,makeup kit,Beauty,Bangalore,2,9348,1160
8866,28-02-2026,C863,Desk,Furniture,Lucknow,1,12315,1932
8867,1/1/2026,C157,Smartwatch,Electronics,Lucknow,4,29108,3930
8868,7/6/2026,C657,Keyboard,Electronics,Jaipur,7,20804,2747
8869,27-05-2026,C010,Monitor,Electronics,Ahmedabad,2,55302,9411
8870,23-07-2026,C388,Monitor,Electronics,Jaipur,7,305998,63804
8871,26-04-2026,C258,Vacuum Cleaner,Home,Mumbai,7,105903,18903
8872,17-05-2026,C156,Smartwatch,Electronics,Pune,4,108124,13853
8873,8/8/2026,C551,Jeans,Apparel,Chennai,3,10608,1435
8874,13-08-2026,C390,Vacuum Cleaner,Home,Kolkata,2,31036,4468
8875,2/2/2026,C225,Monitor,Electronics,Lucknow,4,130128,12189
8876,7/4/2026,C658,Jeans,Apparel,Kolkata,4,7256,1658
8877,25-04-2026,C582,Sofa,Furniture,AHMEDABAD,7,,₹43054
8878,9/8/2026,C800,Headphones,Electronics,Mumbai,7,51730,5661
8879,7/1/2026,C496,Mouse,Electronics,Mumbai,6,16410,2996
8880,4/6/2026,C488,Bookshelf,Furniture,Bangalore,1,12712,1557
8881,5/3/2026,C853,Bookshelf,Furniture,Kolkata,1,7199,1584
8882,11/7/2026,C577,Camera,Electronics,Chennai,3,187464,33498
8883,7/6/2026,C077,Headphones,Electronics,Lucknow,2,7290,859
8884,21-04-2026,C094,Monitor,Electronics,Lucknow,7,307426,48494
8885,7/1/2026,C580,Bookshelf,Furniture,Ahmedabad,4,57356,9405
8886,12/3/2026,C646,Vacuum Cleaner,Home,Bangalore,7,53151,12178
8887,16-06-2026,C108,Backpack,Apparel,Delhi,2,6698,1359
8888,11/1/2026,C125,Desk,Furniture,Kolkata,5,111185,24961
8889,31-07-2026,C052,Printer,Electronics,Jaipur,6,40146,7024
8890,7/1/2026,C756,Air Purifier,Home,Delhi,6,181974,41528
8891,7/3/2026,C480,Laptop,Electronics,Delhi,3,273681,43731
8892,1/5/2026,C757,Keyboard,Electronics,Hyderabad,6,41994,10031
8893,25-06-2026,C722,Printer,Electronics,Pune,6,149082,25489
8894,25-02-2026,C418,Shoes,Apparel,Jaipur,3,33291,7837
8895,14-03-2026,C424,Tablet,Electronics,Jaipur,6,86388,12687
8896,30-04-2026,C713,Smartwatch,Electronics,Bangalore,6,63048,13060
8897,20-03-2026,C765,Keyboard,Electronics,Chennai,6,22344,1972
8898,12/2/2026,C881,Smartwatch,Electronics,Ahmedabad,1,22388,4309
8899,24-01-2026,C123,Desk,Furniture,Kolkata,6,81408,12210
8900,24-05-2026,C612,Shoes,Apparel,Ahmedabad,6,13998,1926
8901,18-03-2026,C559,Printer,Electronics,Kolkata,4,109876,20801
8902,16-01-2026,C499,Backpack,Apparel,Kolkata,2,2870,456
8903,4/1/2026,C045,Air Purifier,,Ahmedabad,4,56924,8236
8904,21-04-2026,CUSTOMER-581,Smartwatch,electronics,Hyderabad,3,38865,4225
8905,16-08-2026,C852,Printer,Electronics,Bangalore,7,64372,14318
8906,13-05-2026,C799,Smartwatch,Electronics,Kolkata,4,"₹82,884",14529
8907,25-07-2026,C477,Sofa,Furniture,Delhi,7,309260,30454
8908,23-04-2026,C611,Desk,Furniture,Ahmedabad,3,45174,8419
8909,2/3/2026,C314,Camera,Electronics,Lucknow,5,526440,49594
8910,16-02-2026,C351,Camera,Electronics,Lucknow,4,111912,
8911,19-02-2026,C228,Makeup Kit,Beauty,Pune,3,6102,1013
8912,10/3/2026,C885,Chair,Furniture,Delhi,4,59036,8658
8913,20-01-2026,C641,Tablet,Electronics,CHENNAI,7,209825,40047
8914,18-01-2026,C761,Tablet,Electronics,Mumbai,4,54536,12406
8915,31-07-2026,C815,Printer,Electronics,Bangalore,2,41196,7596
8916,20-04-2026,C116,Mouse,Electronics,Chennai,4,9340,1122
8917,2/2/2026,C628,Makeup Kit,Beauty,Mumbai,4,25004,3566
8918,7/4/2026,C466,Bookshelf,Furniture,Lucknow,6,56370,12037
8919,12/1/2026,C834,Shoes,Apparel,Delhi,4,19920,1994
8920,12/7/2026,C001,Smartwatch,Electronics,Chennai,3,13443,2633
8921,30-03-2026,C187,Tablet,Electronics,Ahmedabad,3,95475,16859
8922,20-01-2026,C899,Bookshelf,Furniture,Ahmedabad,6,94014,10575
8923,1/4/2026,C088,Backpack,Apparel,Ahmedabad,7,31206,4692
8924,9/3/2026,C570,Mouse,Electronics,Bangalore,4,12668,1639
8925,11/1/2026,C083,Camera,Electronics,Delhi,5,189970,21177
8926,16-04-2026,C428,Tablet,Electronics,Delhi,6,61458,6549
8927,20-08-2026,C843,Jeans,Apparel,Bangalore,4,14392,2665
8928,16-05-2026,C852,Air Purifier,Home,Lucknow,7,174461,21716
8929,7/8/2026,C242,Headphones,Electronics,Jaipur,4,40000,8492
8930,21-07-2026,C417,Phone,Electronics,Chennai,6,415296,66158
8931,2/4/2026,C842,Camera,Electronics,Jaipur,3,122391,14288
8932,13-01-2026,C713,Vacuum Cleaner,Home,Pune,1,21822,2233
8933,1/2/2026,C724,Backpack,Apparel,Jaipur,1,1427,294
8934,25-08-2026,C114,Smartwatch,Electronics,Mumbai,4,39456,5455
8935,27-04-2026,C665,Desk,Furniture,Jaipur,5,67435,11254
8936,2/4/2026,C562,Air Purifier,Home,Ahmedabad,2,42594,9214
8937,8/7/2026,C854,Jeans,Apparel,Lucknow,3,17523,2140
8938,3/4/2026,C395,Shoes,Apparel,Hyderabad,2,19638,2187
8939,10/8/2026,C313,Tablet,Electronics,Bangalore,2,102686,22504
8940,17-07-2026,C365,Camera,Electronics,Pune,6,466980,100993
8941,15-06-2026,C089,Air Purifier,Home,Ahmedabad,5,123555,18291
8942,5/6/2026,C048,Vacuum Cleaner,Home,Jaipur,5,87900,18643
8943,19-01-2026,C130,makeup kit,Beauty,Jaipur,7,36673,8251
8944,8/5/2026,C357,Smartwatch,Electronics,Pune,1,20120,2621
8945,4/5/2026,C211,Keyboard,Electronics,Kolkata,7,30212,2834
8946,1/2/2026,C797,Desk,Furniture,Mumbai,3,39636,6965
8947,28-01-2026,C537,Air Purifier,Home,Kolkata,1,17148,1419
8948,8/1/2026,C684,Sofa,furniture,Kolkata,5,278615,46365
8949,6/8/2026,C369,Keyboard,Electronics,Mumbai,5,30750,4263
8950,27-01-2026,C808,Bookshelf,Furniture,Lucknow,7,116109,21099
8951,16-05-2026,C611,Vacuum Cleaner,Home,Delhi,6,121926,14500
8952,13-02-2026,C072,Backpack,Apparel,Kolkata,3,11076,1102
8953,24-08-2026,C472,Phone,ELECTRONICS,Hyderabad,3,99429,23861
8954,22-08-2026,C313,Jeans,Apparel,Pune,4,14112,1550
8955,7/1/2026,C735,Desk,Furniture,Mumbai,4,40596,9392
8956,25-04-2026,C496,Laptop,Electronics,Hyderabad,2,113358,16083
8957,15-05-2026,C242,Tablet,Electronics,Jaipur,3,114651,18606
8958,2/1/2026,C446,Phone,Electronics,Hyderabad,3,187893,37441
8959,11/3/2026,C027,Backpack,Apparel,Bangalore,1,3796,792
8960,7/3/2026,C275,Bookshelf,Furniture,Bangalore,1,16162,1420
8961,8/5/2026,C124,Printer,Electronics,Pune,4,31752,4749
8962,16-07-2026,C706,Keyboard,Electronics,Mumbai,2,9740,1523
8963,25-06-2026,C442,Bookshelf,Furniture,Bangalore,5,77250,13716
8964,16-06-2026,C045,Headphones,Electronics,Pune,4,28728,4183
8965,27-07-2026,C759,Camera,Electronics,Ahmedabad,1,51032,10390
8966,20-05-2026,C614,Air Purifier,Home,Delhi,5,174395,40648
8967,18-05-2026,C287,Phone,Electronics,Kolkata,6,333642,52990
8968,6/1/2026,C015,Printer,Electronics,mumbai,2,46088,5587
8969,11/3/2026,C858,Tablet,Electronics,Kolkata,1,20118,3742
8970,14-02-2026,C432,Tablet,Electronics,Hyderabad,4,145672,34932
8971,21-05-2026,C842,Printer,Electronics,Jaipur,4,42056,4918
8972,20-05-2026,C109,Shoes,Apparel,Pune,7,42455,5414
8973,1/1/2026,C676,Headphones,Electronics,Kolkata,2,17008,3067
8974,24-05-2026,C027,Air Purifier,Home,Kolkata,4,131052,25738
8975,14-01-2026,C779,Backpack,Apparel,Mumbai,2,2764,244
8976,30-03-2026,C240,Monitor,Electronics,Hyderabad,7,288183,45529
8977,4/8/2026,C651,Tablet,Electronics,Bangalore,3,83913,9249
8978,1/7/2026,C397,Printer,Electronics,Hyderabad,1,11552,1325
8979,4/1/2026,C304,Chair,Furniture,Bangalore,7,74522,8491
8980,7/4/2026,C235,Shoes,Apparel,Mumbai,3,35364,4787
8981,8/5/2026,C649,Jeans,Apparel,Jaipur,3,6273,1475
8982,17-08-2026,C592,Camera,Electronics,Chennai,4,396636,69983
8983,5/7/2026,C817,Camera,Electronics,Kolkata,5,482130,61767
8984,25-06-2026,C017,makeup kit,Beauty,Ahmedabad,4,25836,3276
8985,11/2/2026,C105,Mouse,Electronics,Chennai,1,2948,
8986,14-01-2026,C501,Phone,Electronics,Delhi,4,194756,32783
8987,12/7/2026,C805,Chair,Furniture,Hyderabad,1,9544,1727
8988,8/1/2026,c258,Vacuum Cleaner,Home,Kolkata,5,34875,5164
8989,2/8/2026,C403,Printer,Electronics,Lucknow,6,104718,8386
8990,5/4/2026,C798,Desk,Furniture,Bangalore,5,118795,15566
8991,20-08-2026,C200,Desk,Furniture,Kolkata,5,72330,15008
8992,5/1/2026,C644,Tablet,Electronics,Jaipur,7,261275,29790
8993,9/8/2026,C401,Desk,Furniture,Delhi,1,19810,4425
8994,24-07-2026,C008,Sofa,Furniture,Chennai,5,303500,27967
8995,2/3/2026,C273,Headphones,Electronics,Bangalore,3,35013,7898
8996,6/5/2026,C416,Backpack,Apparel,Chennai,4,4636,481
8997,30-04-2026,C254,Sofa,Furniture,Mumbai,4,312364,59700
8998,31-07-2026,C654,Sofa,Furniture,Mumbai,1,31886,3748
8999,9/7/2026,C749,Mouse,Electronics,Mumbai,7,11732,956
9000,23-05-2026,C472,Camera,Electronics,Bangalore,6,424434,87816
9001,17-03-2026,C218,smart watch,Electronics,Ahmedabad,7,24150,4339
9002,1/8/2026,C241,Desk,Furniture,Kolkata,7,71421,12365
9003,13-03-2026,C040,Smartwatch,Electronics,Chennai,2,54518,5071
9004,20-02-2026,C427,Backpack,Apparel,Chennai,7,16933,2445
9005,15-04-2026,C830,Air Purifier,Home,Bangalore,7,159404,17943
9006,14-03-2026,C132,Smartwatch,Electronics,Ahmedabad,2,18290,2076
9007,3/8/2026,C217,Jeans,Apparel,Lucknow,7,13272,1550
9008,18-03-2026,C739,Bookshelf,Furniture,Delhi,4,22108,3934
9009,5/6/2026,C219,Printer,Electronics,Hyderabad,2,12136,2765
9010,6/5/2026,C072,Printer,Electronics,Chennai,2,35514,2972
9011,16-04-2026,C551,Tablet,Electronics,Jaipur,2,109460,22109
9012,31-05-2026,C153,Monitor,Electronics,Pune,1,40925,5976
9013,6/5/2026,C020,Shoes,Apparel,Bangalore,6,54126,6912
9014,9/1/2026,C554,Bookshelf,Furniture,Kolkata,3,44655,6221
9015,3/4/2026,C759,Keyboard,Electronics,Chennai,5,24080,3920
9016,26-06-2026,C134,Laptop,Electronics,Chennai,7,637861,118963
9017,15-02-2026,c867,Printer,Electronics,Lucknow,6,147336,34478
9018,10/3/2026,C477,Chair,Furniture,Jaipur,1,6706,749
9019,12/1/2026,C043,Vacuum Cleaner,Home,Ahmedabad,3,23163,3933
9020,2/1/2026,C082,Air Purifier,Home,Chennai,5,145625,12263
9021,26-04-2026,C795,Bookshelf,Furniture,Mumbai,5,74755,17550
9022,8/1/2026,C177,Shoes,Apparel,Delhi,6,36078,7004
9023,4/3/2026,C054,Printer,Electronics,Lucknow,1,18170,3897
9024,2/2/2026,C685,Bookshelf,Furniture,Chennai,4,47388,5859
9025,20-03-2026,C814,Laptop,Electronics,Jaipur,7,441308,81273
9026,26-03-2026,C074,Bookshelf,Furniture,Kolkata,1,10304,1529
9027,8/3/2026,C753,Jeans,Apparel,Mumbai,5,20120,3149
9028,22-03-2026,C305,Makeup Kit,Beauty,Chennai,6,37686,3601
