Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit,Year,Month,Month_Name,Quarter,Day,Day_Name
8554,7/9/2026,C364,Jeans,Apparel,Hyderabad,4,5076,996,2026,7,July,3,9,Thursday
8555,1/28/2026,C403,Tablet,Electronics,Delhi,2,36550,5577,2026,1,January,1,28,Wednesday
8556,7/14/2026,C226,Phone,Electronics,Lucknow,4,278696,61629,2026,7,July,3,14,Tuesday
8557,2/6/2026,C016,Air Purifier,Home,Chennai,2,15772,1292,2026,2,February,1,6,Friday
8558,4/24/2026,C018,Mouse,Electronics,Ahmedabad,3,9003,934,2026,4,April,2,24,Friday
8559,5/22/2026,C162,Air Purifier,Home,Pune,4,42876,7018,2026,5,May,2,22,Friday
8560,6/7/2026,C701,Chair,Furniture,Hyderabad,7,59857,14191,2026,6,June,2,7,Sunday
8561,7/31/2026,C332,Backpack,Apparel,Kolkata,5,17885,3569,2026,7,July,3,31,Friday
8562,1/6/2026,C396,Camera,Electronics,Mumbai,7,625037,70692,2026,1,January,1,6,Tuesday
8563,2/18/2026,C154,Sofa,Furniture,Mumbai,1,63411,8696,2026,2,February,1,18,Wednesday
8564,6/7/2026,C605,Jeans,Apparel,Hyderabad,4,8212,955,2026,6,June,2,7,Sunday
8565,7/29/2026,C254,Phone,Electronics,Ahmedabad,2,84318,13505,2026,7,July,3,29,Wednesday
8566,4/10/2026,C073,Desk,Furniture,Ahmedabad,6,135996,15720,2026,4,April,2,10,Friday
8567,2/21/2026,C238,Jeans,Apparel,Delhi,2,3958,738,2026,2,February,1,21,Saturday
8568,7/4/2026,C670,Vacuum Cleaner,Home,Pune,4,52832,5330,2026,7,July,3,4,Saturday
8569,6/2/2026,C831,Backpack,Apparel,Pune,6,32850,2708,2026,6,June,2,2,Tuesday
8570,6/15/2026,C229,Backpack,Apparel,Lucknow,5,17035,2779,2026,6,June,2,15,Monday
8571,2/17/2026,C310,Keyboard,Electronics,Mumbai,5,4705,750,2026,2,February,1,17,Tuesday
8572,2/11/2026,C267,Shoes,Apparel,Lucknow,4,29024,6042,2026,2,February,1,11,Wednesday
8573,4/15/2026,C203,Headphones,Electronics,Chennai,2,8974,1328,2026,4,April,2,15,Wednesday
8574,4/4/2026,C570,Makeup Kit,Beauty,Jaipur,7,25221,4690,2026,4,April,2,4,Saturday
8575,8/12/2026,C128,Headphones,Electronics,Hyderabad,2,20616,2430,2026,8,August,3,12,Wednesday
8576,2/23/2026,C428,Jeans,Apparel,Pune,5,27430,2423,2026,2,February,1,23,Monday
8577,3/28/2026,C468,Tablet,Electronics,Lucknow,7,301210,48378,2026,3,March,1,28,Saturday
8578,7/31/2026,C883,Tablet,Electronics,Hyderabad,6,121416,26858,2026,7,July,3,31,Friday
8579,6/5/2026,C432,Headphones,Electronics,Ahmedabad,2,14718,2295,2026,6,June,2,5,Friday
8580,1/13/2026,C571,Bookshelf,Furniture,Lucknow,1,13250,3153,2026,1,January,1,13,Tuesday
8581,5/30/2026,C106,Keyboard,Electronics,Lucknow,1,5761,1215,2026,5,May,2,30,Saturday
8582,1/3/2026,C484,Jeans,Apparel,Ahmedabad,1,3433,471,2026,1,January,1,3,Saturday
8583,1/8/2026,C103,Bookshelf,Furniture,Hyderabad,1,12753,2255,2026,1,January,1,8,Thursday
8584,7/30/2026,C747,Shoes,Apparel,Hyderabad,7,16814,2835,2026,7,July,3,30,Thursday
8585,4/18/2026,C878,Jeans,Apparel,Ahmedabad,3,17556,2087,2026,4,April,2,18,Saturday
8586,1/19/2026,C119,Mouse,Electronics,Lucknow,1,712,71,2026,1,January,1,19,Monday
8587,4/11/2026,C015,Sofa,Furniture,Ahmedabad,3,112842,14279,2026,4,April,2,11,Saturday
8588,3/6/2026,C814,Smartwatch,Electronics,Bangalore,2,59826,5483,2026,3,March,1,6,Friday
8589,6/8/2026,C130,Air Purifier,Home,Pune,7,107100,16049,2026,6,June,2,8,Monday
8590,2/28/2026,C177,Tablet,Electronics,Bangalore,6,152442,34914,2026,2,February,1,28,Saturday
8591,8/17/2026,C095,Backpack,Apparel,Chennai,5,22860,5275,2026,8,August,3,17,Monday
8592,6/24/2026,C255,Monitor,Electronics,Ahmedabad,6,183624,27517,2026,6,June,2,24,Wednesday
8593,1/22/2026,C773,Vacuum Cleaner,Home,Lucknow,1,6269,546,2026,1,January,1,22,Thursday
8594,7/5/2026,C113,Chair,Furniture,Jaipur,1,11829,2485,2026,7,July,3,5,Sunday
8595,7/29/2026,C153,Keyboard,Electronics,Hyderabad,1,3263,548,2026,7,July,3,29,Wednesday
8596,6/19/2026,C483,Desk,Furniture,Hyderabad,7,107016,18141,2026,6,June,2,19,Friday
8597,7/15/2026,C304,Makeup Kit,Beauty,Jaipur,6,40650,4249,2026,7,July,3,15,Wednesday
8598,3/14/2026,C360,Sofa,Furniture,Mumbai,3,91269,9160,2026,3,March,1,14,Saturday
8599,2/10/2026,C587,Headphones,Electronics,Kolkata,1,10782,1222,2026,2,February,1,10,Tuesday
8600,5/30/2026,C305,Vacuum Cleaner,Home,Pune,3,24039,5677,2026,5,May,2,30,Saturday
8601,6/20/2026,C053,Backpack,Apparel,Bangalore,1,5835,495,2026,6,June,2,20,Saturday
8602,4/25/2026,C065,Laptop,Electronics,Jaipur,6,404700,87963,2026,4,April,2,25,Saturday
8603,6/24/2026,C550,Desk,Furniture,Bangalore,5,49415,5961,2026,6,June,2,24,Wednesday
8604,5/22/2026,C595,Sofa,Furniture,Chennai,1,77014,12964,2026,5,May,2,22,Friday
8605,8/19/2026,C818,Printer,Electronics,Lucknow,3,73767,9376,2026,8,August,3,19,Wednesday
8606,1/1/2026,C347,Printer,Electronics,Lucknow,5,132750,14454,2026,1,January,1,1,Thursday
8607,1/14/2026,C120,Jeans,Apparel,Hyderabad,2,10720,2328,2026,1,January,1,14,Wednesday
8608,2/27/2026,C851,Phone,Electronics,Hyderabad,2,71302,6726,2026,2,February,1,27,Friday
8609,3/29/2026,C899,Camera,Electronics,Mumbai,5,135005,18999,2026,3,March,1,29,Sunday
8610,3/28/2026,C516,Keyboard,Electronics,Mumbai,2,5894,863,2026,3,March,1,28,Saturday
8611,3/17/2026,C618,Headphones,Electronics,Bangalore,5,45790,4580,2026,3,March,1,17,Tuesday
8612,7/14/2026,C463,Tablet,Electronics,Bangalore,1,34976,6760,2026,7,July,3,14,Tuesday
8613,6/22/2026,C158,Chair,Furniture,Chennai,2,9252,2149,2026,6,June,2,22,Monday
8614,2/9/2026,C117,Tablet,Electronics,Chennai,7,179263,27809,2026,2,February,1,9,Monday
8615,7/29/2026,C244,Monitor,Electronics,Chennai,4,54872,11916,2026,7,July,3,29,Wednesday
8616,2/10/2026,C257,Phone,Electronics,Lucknow,4,283836,63911,2026,2,February,1,10,Tuesday
8617,2/7/2026,C353,Phone,Electronics,Lucknow,5,145860,21259,2026,2,February,1,7,Saturday
8618,3/7/2026,C712,Mouse,Electronics,Bangalore,7,17780,2555,2026,3,March,1,7,Saturday
8619,8/11/2026,C150,Printer,Electronics,Delhi,7,99281,16172,2026,8,August,3,11,Tuesday
8620,4/8/2026,C581,Bookshelf,Furniture,Ahmedabad,4,34464,4481,2026,4,April,2,8,Wednesday
8621,6/21/2026,C529,Keyboard,Electronics,Mumbai,5,18760,1657,2026,6,June,2,21,Sunday
8622,2/2/2026,C288,Tablet,Electronics,Bangalore,2,105002,21363,2026,2,February,1,2,Monday
8623,1/19/2026,Unknown,Printer,Electronics,Mumbai,5,124960,11461,2026,1,January,1,19,Monday
8624,5/9/2026,C717,Keyboard,Electronics,Hyderabad,6,31518,2927,2026,5,May,2,9,Saturday
8625,6/28/2026,C104,Camera,Electronics,Hyderabad,5,248940,50296,2026,6,June,2,28,Sunday
8626,2/21/2026,C110,Sofa,Furniture,Delhi,7,226905,40109,2026,2,February,1,21,Saturday
8627,4/18/2026,C725,Camera,Electronics,Chennai,1,54477,7996,2026,4,April,2,18,Saturday
8628,4/28/2026,C783,Backpack,Apparel,Lucknow,6,5736,1191,2026,4,April,2,28,Tuesday
8629,8/2/2026,C016,Vacuum Cleaner,Home,Kolkata,2,26600,3747,2026,8,August,3,2,Sunday
8630,2/7/2026,C898,Camera,Electronics,Hyderabad,5,506325,87685,2026,2,February,1,7,Saturday
8631,3/12/2026,C248,Phone,Electronics,Kolkata,2,131060,19843,2026,3,March,1,12,Thursday
8632,2/16/2026,C364,Desk,Furniture,Bangalore,4,72880,10146,2026,2,February,1,16,Monday
8633,7/18/2026,C565,Mouse,Electronics,Bangalore,5,22115,3999,2026,7,July,3,18,Saturday
8634,5/4/2026,C383,Mouse,Electronics,Bangalore,4,2804,566,2026,5,May,2,4,Monday
8635,6/3/2026,C490,Jeans,Apparel,Hyderabad,7,35210,4571,2026,6,June,2,3,Wednesday
8636,7/23/2026,C673,Laptop,Electronics,Chennai,1,54763,12544,2026,7,July,3,23,Thursday
8637,4/6/2026,C620,Backpack,Apparel,Chennai,1,5713,1078,2026,4,April,2,6,Monday
8638,2/4/2026,C295,Tablet,Electronics,Bangalore,2,72494,5851,2026,2,February,1,4,Wednesday
8639,4/15/2026,C110,Tablet,Electronics,Chennai,1,22514,2090,2026,4,April,2,15,Wednesday
8640,7/21/2026,C125,Jeans,Apparel,Jaipur,4,32697,7369,2026,7,July,3,21,Tuesday
8641,1/16/2026,C046,Desk,Furniture,Bangalore,7,127764,12560,2026,1,January,1,16,Friday
8642,5/9/2026,C207,Bookshelf,Furniture,Lucknow,5,80430,17092,2026,5,May,2,9,Saturday
8643,3/14/2026,C324,Phone,Electronics,Bangalore,2,56156,13034,2026,3,March,1,14,Saturday
8644,7/5/2026,C761,Jeans,Apparel,Hyderabad,4,10376,1468,2026,7,July,3,5,Sunday
8645,5/4/2026,C741,Shoes,Apparel,Delhi,3,21255,2275,2026,5,May,2,4,Monday
8646,7/8/2026,C325,Headphones,Electronics,Lucknow,1,9978,1470,2026,7,July,3,8,Wednesday
8647,3/19/2026,C353,Air Purifier,Home,Hyderabad,5,127025,26544,2026,3,March,1,19,Thursday
8648,3/28/2026,C348,Shoes,Apparel,Ahmedabad,4,47548,10294,2026,3,March,1,28,Saturday
8649,6/26/2026,C776,Backpack,Apparel,Bangalore,3,16368,2565,2026,6,June,2,26,Friday
8650,3/9/2026,C022,Keyboard,Electronics,Mumbai,2,13238,1870,2026,3,March,1,9,Monday
8651,3/19/2026,C272,Backpack,Apparel,Bangalore,5,25070,5280,2026,3,March,1,19,Thursday
8652,3/17/2026,C620,Desk,Furniture,Bangalore,3,61038,5996,2026,3,March,1,17,Tuesday
8653,3/2/2026,C801,Shoes,Apparel,Mumbai,5,40850,8107,2026,3,March,1,2,Monday
8654,1/4/2026,C106,Monitor,Electronics,Chennai,4,148636,30156,2026,1,January,1,4,Sunday
8655,3/22/2026,C443,Desk,Furniture,Jaipur,7,114884,9336,2026,3,March,1,22,Sunday
8656,4/17/2026,C365,Chair,Furniture,Pune,4,14816,1421,2026,4,April,2,17,Friday
8657,3/31/2026,C437,Chair,Furniture,Lucknow,1,3448,405,2026,3,March,1,31,Tuesday
8658,2/4/2026,C773,Vacuum Cleaner,Home,Ahmedabad,4,71180,9120,2026,2,February,1,4,Wednesday
8659,3/17/2026,C460,Laptop,Electronics,Jaipur,2,155920,14213,2026,3,March,1,17,Tuesday
8660,6/30/2026,C747,Printer,Electronics,Pune,2,57068,11059,2026,6,June,2,30,Tuesday
8661,6/16/2026,C824,Phone,Electronics,Hyderabad,7,330106,55721,2026,6,June,2,16,Tuesday
8662,3/25/2026,C370,Desk,Furniture,Bangalore,5,101585,15638,2026,3,March,1,25,Wednesday
8663,7/21/2026,C022,Bookshelf,Furniture,Lucknow,2,22062,3914,2026,7,July,3,21,Tuesday
8664,6/15/2026,C771,Mouse,Electronics,Chennai,4,16900,2058,2026,6,June,2,15,Monday
8665,1/31/2026,C618,Vacuum Cleaner,Home,Jaipur,3,59634,13179,2026,1,January,1,31,Saturday
8666,2/21/2026,C446,Phone,Electronics,Mumbai,2,103718,11516,2026,2,February,1,21,Saturday
8667,2/20/2026,C364,Bookshelf,Furniture,Hyderabad,4,28128,6638,2026,2,February,1,20,Friday
8668,8/5/2026,C438,Desk,Furniture,Delhi,6,134502,31761,2026,8,August,3,5,Wednesday
8669,3/6/2026,C003,Bookshelf,Furniture,Pune,4,68572,7351,2026,3,March,1,6,Friday
8670,7/4/2026,C369,Bookshelf,Furniture,Chennai,5,77675,11455,2026,7,July,3,4,Saturday
8671,6/3/2026,C327,Keyboard,Electronics,Delhi,5,19000,2367,2026,6,June,2,3,Wednesday
8672,5/21/2026,C652,Backpack,Apparel,Kolkata,2,9652,1665,2026,5,May,2,21,Thursday
8673,1/8/2026,C367,Camera,Electronics,Kolkata,2,156186,14962,2026,1,January,1,8,Thursday
8674,2/3/2026,C203,Chair,Furniture,Hyderabad,4,41240,3979,2026,2,February,1,3,Tuesday
8675,4/2/2026,C577,Shoes,Apparel,Jaipur,2,21896,4713,2026,4,April,2,2,Thursday
8676,3/25/2026,C069,Backpack,Apparel,Chennai,6,10542,2156,2026,3,March,1,25,Wednesday
8677,7/4/2026,C192,Tablet,Electronics,Pune,3,71727,11602,2026,7,July,3,4,Saturday
8678,7/18/2026,C663,Smartwatch,Electronics,Chennai,7,18389,4257,2026,7,July,3,18,Saturday
8679,3/12/2026,C494,Bookshelf,Furniture,Mumbai,6,44664,7203,2026,3,March,1,12,Thursday
8680,1/23/2026,C180,Camera,Electronics,Jaipur,1,106955,17210,2026,1,January,1,23,Friday
8681,6/19/2026,C595,Vacuum Cleaner,Home,Kolkata,1,19261,2677,2026,6,June,2,19,Friday
8682,6/4/2026,C136,Headphones,Electronics,Lucknow,4,12088,1267,2026,6,June,2,4,Thursday
8683,8/10/2026,C077,Tablet,Electronics,Chennai,7,276199,39038,2026,8,August,3,10,Monday
8684,5/19/2026,C686,Mouse,Electronics,Mumbai,6,3792,602,2026,5,May,2,19,Tuesday
8685,1/2/2026,C653,Shoes,Apparel,Pune,1,8803,1777,2026,1,January,1,2,Friday
8686,2/14/2026,C024,Air Purifier,Home,Kolkata,4,83740,9580,2026,2,February,1,14,Saturday
8687,1/22/2026,C427,Sofa,Furniture,Ahmedabad,4,214864,31965,2026,1,January,1,22,Thursday
8688,1/25/2026,C437,Smartwatch,Electronics,Pune,6,53088,9056,2026,1,January,1,25,Sunday
8689,3/9/2026,C203,Jeans,Apparel,Ahmedabad,7,37100,5737,2026,3,March,1,9,Monday
8690,4/27/2026,C096,Desk,Furniture,Lucknow,3,21054,3848,2026,4,April,2,27,Monday
8691,7/3/2026,C003,Headphones,Electronics,Lucknow,5,28450,3399,2026,7,July,3,3,Friday
8692,7/17/2026,C668,Bookshelf,Furniture,Kolkata,2,15810,3309,2026,7,July,3,17,Friday
8693,7/19/2026,C551,Bookshelf,Furniture,Hyderabad,3,46062,5563,2026,7,July,3,19,Sunday
8694,3/18/2026,C493,Keyboard,Electronics,Jaipur,5,21475,4218,2026,3,March,1,18,Wednesday
8695,3/8/2026,C719,Phone,Electronics,Lucknow,4,51760,5354,2026,3,March,1,8,Sunday
8696,4/7/2026,C646,Shoes,Apparel,Hyderabad,6,23298,2924,2026,4,April,2,7,Tuesday
8697,2/6/2026,C239,Sofa,Furniture,Chennai,6,451674,65682,2026,2,February,1,6,Friday
8698,8/21/2026,C670,Makeup Kit,Beauty,Mumbai,3,16116,2321,2026,8,August,3,21,Friday
8699,5/23/2026,C187,Smartwatch,Electronics,Hyderabad,4,99896,17138,2026,5,May,2,23,Saturday
8700,3/14/2026,C042,Sofa,Furniture,Ahmedabad,1,51490,4518,2026,3,March,1,14,Saturday
8701,3/17/2026,C700,Backpack,Apparel,Jaipur,6,9120,1742,2026,3,March,1,17,Tuesday
8702,4/29/2026,C770,Makeup Kit,Beauty,Bangalore,4,22628,4197,2026,4,April,2,29,Wednesday
8703,6/28/2026,C119,Smartwatch,Electronics,Kolkata,1,21705,3038,2026,6,June,2,28,Sunday
8704,2/5/2026,C823,Monitor,Electronics,Hyderabad,4,161168,15423,2026,2,February,1,5,Thursday
8705,5/30/2026,C085,Shoes,Apparel,Pune,6,71268,8116,2026,5,May,2,30,Saturday
8706,3/10/2026,C440,Air Purifier,Home,Mumbai,4,120008,22040,2026,3,March,1,10,Tuesday
8707,6/16/2026,C628,Keyboard,Electronics,Hyderabad,6,26322,4556,2026,6,June,2,16,Tuesday
8708,7/16/2026,C299,Tablet,Electronics,Mumbai,6,289662,31358,2026,7,July,3,16,Thursday
8709,8/8/2026,C479,Sofa,Furniture,Jaipur,5,289145,65069,2026,8,August,3,8,Saturday
8710,6/11/2026,C398,Bookshelf,Furniture,Pune,4,71880,16025,2026,6,June,2,11,Thursday
8711,4/21/2026,C674,Mouse,Electronics,Mumbai,4,3964,522,2026,4,April,2,21,Tuesday
8712,7/23/2026,C666,Smartwatch,Electronics,Chennai,4,15456,3518,2026,7,July,3,23,Thursday
8713,8/2/2026,C299,Desk,Furniture,Pune,7,160328,15577,2026,8,August,3,2,Sunday
8714,1/14/2026,C809,Shoes,Apparel,Ahmedabad,2,13124,1577,2026,1,January,1,14,Wednesday
8715,7/20/2026,C394,Chair,Furniture,Bangalore,7,20853,4535,2026,7,July,3,20,Monday
8716,5/15/2026,C357,Sofa,Furniture,Lucknow,2,136876,27116,2026,5,May,2,15,Friday
8717,3/2/2026,C421,Sofa,Furniture,Lucknow,3,250905,23399,2026,3,March,1,2,Monday
8718,5/23/2026,C721,Mouse,Electronics,Jaipur,5,21665,4583,2026,5,May,2,23,Saturday
8719,6/22/2026,C148,Keyboard,Electronics,Ahmedabad,6,35214,8385,2026,6,June,2,22,Monday
8720,3/4/2026,C630,Laptop,Electronics,Jaipur,2,186406,32127,2026,3,March,1,4,Wednesday
8721,6/21/2026,C106,Smartwatch,Electronics,Chennai,3,47430,11139,2026,6,June,2,21,Sunday
8722,4/24/2026,C208,Shoes,Apparel,Chennai,3,8526,769,2026,4,April,2,24,Friday
8723,6/13/2026,C808,Sofa,Furniture,Pune,3,157329,20851,2026,6,June,2,13,Saturday
8724,5/16/2026,C242,Headphones,Electronics,Chennai,5,15770,1944,2026,5,May,2,16,Saturday
8725,3/26/2026,C740,Vacuum Cleaner,Home,Lucknow,6,70110,5907,2026,3,March,1,26,Thursday
8726,1/11/2026,C642,MAKEUP KIT,Beauty,Lucknow,1,5993,814,2026,1,January,1,11,Sunday
8727,7/31/2026,C865,Backpack,Apparel,Pune,5,23580,3368,2026,7,July,3,31,Friday
8728,6/3/2026,C779,Jeans,Apparel,Ahmedabad,3,14373,1418,2026,6,June,2,3,Wednesday
8729,8/5/2026,C674,Smartwatch,Electronics,Ahmedabad,7,203651,17523,2026,8,August,3,5,Wednesday
8730,3/5/2026,C040,Phone,Electronics,Ahmedabad,6,399984,83754,2026,3,March,1,5,Thursday
8731,5/8/2026,C654,Tablet,Electronics,Lucknow,4,81340,9598,2026,5,May,2,8,Friday
8732,1/15/2026,C653,Camera,Electronics,Lucknow,6,250686,25692,2026,1,January,1,15,Thursday
8733,1/8/2026,C810,Jeans,Apparel,Hyderabad,6,28134,2484,2026,1,January,1,8,Thursday
8734,7/11/2026,C728,Desk,Furniture,Delhi,3,56841,8512,2026,7,July,3,11,Saturday
8735,2/10/2026,C781,Tablet,Electronics,Jaipur,7,142807,19756,2026,2,February,1,10,Tuesday
8736,1/21/2026,C520,Phone,Electronics,Hyderabad,4,140504,21573,2026,1,January,1,21,Wednesday
8737,5/21/2026,C846,Makeup Kit,Beauty,Pune,5,25100,2610,2026,5,May,2,21,Thursday
8738,3/21/2026,C594,Mouse,Electronics,Mumbai,6,5856,1306,2026,3,March,1,21,Saturday
8739,2/6/2026,C222,Phone,Electronics,Bangalore,1,66288,8137,2026,2,February,1,6,Friday
8740,6/10/2026,C795,Laptop,Electronics,Hyderabad,2,154006,30532,2026,6,June,2,10,Wednesday
8741,1/15/2026,C575,Shoes,Apparel,Bangalore,6,61092,12086,2026,1,January,1,15,Thursday
8742,1/8/2026,C060,Phone,Electronics,Kolkata,2,32022,4308,2026,1,January,1,8,Thursday
8743,4/29/2026,C168,Tablet,Electronics,Chennai,1,28548,5671,2026,4,April,2,29,Wednesday
8744,2/24/2026,C030,Desk,Furniture,Kolkata,4,91560,10001,2026,2,February,1,24,Tuesday
8745,6/11/2026,C837,Vacuum Cleaner,Home,Jaipur,4,47136,7217,2026,6,June,2,11,Thursday
8746,5/19/2026,C085,Laptop,Electronics,Chennai,1,60648,6207,2026,5,May,2,19,Tuesday
8747,2/12/2026,C304,Mouse,Electronics,Ahmedabad,1,1929,233,2026,2,February,1,12,Thursday
8748,7/13/2026,C695,Camera,Electronics,Bangalore,7,656264,78669,2026,7,July,3,13,Monday
8749,3/7/2026,C400,Tablet,Electronics,Pune,3,131088,15733,2026,3,March,1,7,Saturday
8750,7/30/2026,c129,Desk,Furniture,Pune,5,78890,10510,2026,7,July,3,30,Thursday
8751,5/30/2026,C657,Monitor,Electronics,Delhi,3,117603,23481,2026,5,May,2,30,Saturday
8752,7/26/2026,C637,Sofa,Furniture,Bangalore,3,85842,16740,2026,7,July,3,26,Sunday
8753,7/3/2026,C350,Laptop,Electronics,Lucknow,5,346325,73694,2026,7,July,3,3,Friday
8754,5/19/2026,C714,Jeans,Apparel,Delhi,2,11392,1321,2026,5,May,2,19,Tuesday
8755,4/28/2026,C630,Air Purifier,Home,Jaipur,7,190876,26509,2026,4,April,2,28,Tuesday
8756,5/10/2026,C723,Laptop,Electronics,Lucknow,5,228580,50576,2026,5,May,2,10,Sunday
8757,5/7/2026,C659,Desk,Furniture,Kolkata,2,18370,2773,2026,5,May,2,7,Thursday
8758,6/30/2026,C443,Vacuum Cleaner,Home,Chennai,7,114702,20563,2026,6,June,2,30,Tuesday
8759,3/17/2026,C404,Printer,Electronics,Bangalore,5,70705,5924,2026,3,March,1,17,Tuesday
8760,4/9/2026,C892,Desk,Furniture,Pune,2,19914,4411,2026,4,April,2,9,Thursday
8761,3/17/2026,C011,Shoes,Apparel,Jaipur,7,35014,5068,2026,3,March,1,17,Tuesday
8762,7/31/2026,C480,Phone,Electronics,Jaipur,4,254100,33994,2026,7,July,3,31,Friday
8763,7/13/2026,C243,Makeup Kit,Beauty,Delhi,4,9176,1576,2026,7,July,3,13,Monday
8764,1/30/2026,C781,Headphones,Electronics,Pune,5,10515,2155,2026,1,January,1,30,Friday
8765,6/10/2026,C406,Backpack,Apparel,Kolkata,1,4975,758,2026,6,June,2,10,Wednesday
8766,7/3/2026,C436,Bookshelf,Furniture,Mumbai,7,116032,17004,2026,7,July,3,3,Friday
8767,3/8/2026,C687,Mouse,Electronics,Jaipur,4,15040,2622,2026,3,March,1,8,Sunday
8768,7/30/2026,C246,Air Purifier,Home,Mumbai,5,150895,34147,2026,7,July,3,30,Thursday
8769,3/5/2026,C498,Backpack,Apparel,Hyderabad,6,31770,6044,2026,3,March,1,5,Thursday
8770,5/20/2026,C563,Headphones,Electronics,Kolkata,5,38495,9226,2026,5,May,2,20,Wednesday
8771,7/3/2026,C824,Keyboard,Electronics,Hyderabad,7,24976,4077,2026,7,July,3,3,Friday
8772,3/5/2026,C877,Phone,Electronics,Lucknow,4,210548,44218,2026,3,March,1,5,Thursday
8773,6/10/2026,Unknown,Keyboard,Electronics,Jaipur,6,21186,1980,2026,6,June,2,10,Wednesday
8774,5/22/2026,C292,Jeans,Apparel,Ahmedabad,5,10465,1848,2026,5,May,2,22,Friday
8775,1/23/2026,C325,Smartwatch,Electronics,Bangalore,1,12722,1752,2026,1,January,1,23,Friday
8776,6/10/2026,C281,Desk,Furniture,Bangalore,6,106494,12097,2026,6,June,2,10,Wednesday
8777,6/26/2026,C504,Bookshelf,Furniture,Pune,2,20602,1859,2026,6,June,2,26,Friday
8778,7/8/2026,C068,Jeans,Apparel,Bangalore,7,27181,5792,2026,7,July,3,8,Wednesday
8779,8/17/2026,C756,Headphones,Electronics,Lucknow,5,26560,2258,2026,8,August,3,17,Monday
8780,5/15/2026,C228,Printer,Electronics,Kolkata,6,133410,13274,2026,5,May,2,15,Friday
8781,4/3/2026,C634,Keyboard,Electronics,Lucknow,4,20340,4199,2026,4,April,2,3,Friday
8782,2/26/2026,C729,Camera,Electronics,Chennai,1,27778,2315,2026,2,February,1,26,Thursday
8783,7/1/2026,C141,Desk,Furniture,Ahmedabad,1,12053,1832,2026,7,July,3,1,Wednesday
8784,1/25/2026,C323,Vacuum Cleaner,Home,Jaipur,5,36865,6418,2026,1,January,1,25,Sunday
8785,6/8/2026,C814,Desk,Furniture,Ahmedabad,3,35751,4227,2026,6,June,2,8,Monday
8786,4/12/2026,C600,Phone,Electronics,Hyderabad,4,85000,12809,2026,4,April,2,12,Sunday
8787,2/6/2026,C868,Mouse,Electronics,Mumbai,1,2052,174,2026,2,February,1,6,Friday
8788,3/15/2026,C552,Tablet,Electronics,Jaipur,7,91763,11682,2026,3,March,1,15,Sunday
8789,5/30/2026,C227,Printer,Unknown,Delhi,4,91788,13151,2026,5,May,2,30,Saturday
8790,6/21/2026,C584,Laptop,Electronics,Kolkata,5,279690,47611,2026,6,June,2,21,Sunday
8791,1/9/2026,C714,Mouse,Electronics,Mumbai,7,11228,2207,2026,1,January,1,9,Friday
8792,8/20/2026,C167,Keyboard,Electronics,Pune,7,12558,1793,2026,8,August,3,20,Thursday
8793,4/27/2026,C740,Air Purifier,Home,Kolkata,5,154090,28468,2026,4,April,2,27,Monday
8794,8/2/2026,C625,Smartwatch,Electronics,Lucknow,3,74280,14333,2026,8,August,3,2,Sunday
8795,6/28/2026,C330,Makeup Kit,Beauty,Bangalore,7,32466,4022,2026,6,June,2,28,Sunday
8796,6/23/2026,C796,Laptop,Electronics,Pune,3,194184,44820,2026,6,June,2,23,Tuesday
8797,5/17/2026,C358,Printer,Electronics,Bangalore,5,149795,24891,2026,5,May,2,17,Sunday
8798,7/12/2026,C257,Monitor,Electronics,Hyderabad,2,75684,9976,2026,7,July,3,12,Sunday
8799,1/17/2026,C511,Vacuum Cleaner,Home,Chennai,2,27280,4934,2026,1,January,1,17,Saturday
8800,3/12/2026,C472,Shoes,Apparel,Lucknow,1,9983,1499,2026,3,March,1,12,Thursday
8801,1/6/2026,C084,Camera,Electronics,Mumbai,3,141063,17901,2026,1,January,1,6,Tuesday
8802,4/29/2026,C426,Sofa,Furniture,Ahmedabad,1,56924,5180,2026,4,April,2,29,Wednesday
8803,8/24/2026,C896,Monitor,Electronics,Hyderabad,6,236712,43894,2026,8,August,3,24,Monday
8804,3/1/2026,C220,Laptop,Electronics,Kolkata,6,285174,44226,2026,3,March,1,1,Sunday
8805,5/27/2026,C397,Air Purifier,Home,Kolkata,7,166565,27526,2026,5,May,2,27,Wednesday
8806,1/24/2026,C395,Mouse,Electronics,Jaipur,4,10828,2367,2026,1,January,1,24,Saturday
8807,6/27/2026,C391,Keyboard,Electronics,Kolkata,5,13865,1365,2026,6,June,2,27,Saturday
8808,2/8/2026,C186,Desk,Furniture,Jaipur,6,93444,12781,2026,2,February,1,8,Sunday
8809,4/21/2026,C884,Shoes,Apparel,Jaipur,5,17990,1539,2026,4,April,2,21,Tuesday
8810,4/3/2026,C079,Makeup Kit,Beauty,Delhi,6,32292,4919,2026,4,April,2,3,Friday
8811,6/27/2026,C865,Printer,Electronics,Chennai,6,49050,6390,2026,6,June,2,27,Saturday
